Plot Title: 10169142,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
370,5/10/2019 3:00,8.68,0,2.63,,,,
371,5/10/2019 9:00,15.282,576,2.62,,,,
372,5/10/2019 15:00,16.618,384,2.62,,,,
373,5/10/2019 21:00,9.472,0,2.63,,,,
374,5/11/2019 3:00,7.179,0,2.62,,,,
375,5/11/2019 9:00,14.23,992,2.62,,,,
376,5/11/2019 15:00,14.709,304,2.63,,,,
377,5/11/2019 21:00,9.176,0,2.63,,,,
378,5/12/2019 3:00,8.082,0,2.62,,,,
379,5/12/2019 9:00,7.179,336,2.6,,,,
380,5/12/2019 15:00,9.472,672,2.6,,,,
381,5/12/2019 21:00,6.268,0,2.6,,,,
382,5/13/2019 3:00,6.978,0,2.6,,,,
383,5/13/2019 9:00,9.275,480,2.62,,,,
384,5/13/2019 15:00,11.625,608,2.6,,,,
385,5/13/2019 21:00,8.382,0,2.62,,,,
386,5/14/2019 3:00,8.282,0,2.62,,,,
387,5/14/2019 9:00,9.176,336,2.62,,,,
388,5/14/2019 15:00,10.063,768,2.58,,,,
389,5/14/2019 21:00,5.655,0,2.6,,,,
390,5/15/2019 3:00,4.831,0,2.58,,,,
391,5/15/2019 9:00,6.674,384,2.6,,,,
392,5/15/2019 15:00,6.978,496,2.6,,,,
393,5/15/2019 21:00,5.141,0,2.58,,,,
394,5/16/2019 3:00,3.998,0,2.6,,,,
395,5/16/2019 9:00,9.768,768,2.57,,,,
396,5/16/2019 15:00,8.581,115,2.6,,,,
397,5/16/2019 21:00,6.573,0,2.6,,,,
398,5/17/2019 3:00,4.727,0,2.6,,,,
399,5/17/2019 9:00,7.882,432,2.58,,,,
400,5/17/2019 15:00,7.381,184,2.6,,,,
401,5/17/2019 21:00,5.552,0,2.58,,,,
402,5/18/2019 3:00,5.037,0,2.58,,,,
403,5/18/2019 9:00,7.481,1152,2.57,,,,
404,5/18/2019 15:00,7.179,248,2.58,,,,
405,5/18/2019 21:00,5.244,0,2.58,,,,
406,5/19/2019 3:00,3.155,0,2.58,,,,
407,5/19/2019 9:00,8.481,1280,2.57,,,,
408,5/19/2019 15:00,6.775,1216,2.57,,,,
409,5/19/2019 21:00,5.347,0,2.58,,,,
410,5/20/2019 3:00,5.45,0,2.58,,,,
411,5/20/2019 9:00,9.373,608,2.58,,,,
412,5/20/2019 15:00,10.846,272,2.6,,,,
413,5/20/2019 21:00,7.582,0,2.6,,,,
414,5/21/2019 3:00,7.079,0,2.58,,,,
415,5/21/2019 9:00,11.625,464,2.6,,,,
416,5/21/2019 15:00,13.75,608,2.6,,,,
417,5/21/2019 21:00,9.275,0,2.6,,,,
418,5/22/2019 3:00,8.581,0,2.6,,,,
419,5/22/2019 9:00,8.779,672,2.58,,,,
420,5/22/2019 15:00,8.779,240,2.6,,,,
421,5/22/2019 21:00,5.141,0,2.57,,,,
422,5/23/2019 3:00,2.837,0,2.58,,,,
423,5/23/2019 9:00,6.573,864,2.55,,,,
424,5/23/2019 15:00,5.962,192,2.58,,,,
425,5/23/2019 21:00,2.624,0,2.57,,,,
426,5/24/2019 3:00,3.472,0,2.58,,,,
427,5/24/2019 9:00,8.581,672,2.57,,,,
428,5/24/2019 15:00,11.431,512,2.57,,,,
429,5/24/2019 21:00,8.382,0,2.6,,,,
430,5/25/2019 3:00,8.282,0,2.6,,,,
431,5/25/2019 9:00,11.334,1344,2.57,,,,
432,5/25/2019 15:00,11.819,480,2.58,,,,
433,5/25/2019 21:00,8.68,0,2.6,,,,
434,5/26/2019 3:00,8.182,0,2.6,,,,
435,5/26/2019 9:00,11.139,320,2.58,,,,
436,5/26/2019 15:00,13.461,768,2.58,,,,
437,5/26/2019 21:00,8.581,0,2.6,,,,
438,5/27/2019 3:00,7.782,0,2.6,,,,
439,5/27/2019 9:00,15.282,768,2.58,,,,
440,5/27/2019 15:00,14.517,272,2.62,,,,
441,5/27/2019 21:00,9.669,0,2.58,,,,
442,5/28/2019 3:00,8.182,0,2.58,,,,
443,5/28/2019 9:00,16.237,608,2.58,,,,
444,5/28/2019 15:00,14.804,20,2.62,,,,
445,5/28/2019 21:00,10.944,0,2.6,,,,
446,5/29/2019 3:00,9.768,0,2.58,,,,
447,5/29/2019 9:00,17.57,384,2.6,,,,
448,5/29/2019 15:00,17.95,768,2.6,,,,
449,5/29/2019 21:00,13.461,0,2.62,,,,
450,5/30/2019 3:00,11.722,0,2.6,,,,
451,5/30/2019 9:00,19.948,432,2.6,,,,
452,5/30/2019 15:00,17.379,240,2.62,,,,
453,5/30/2019 21:00,12.594,0,2.6,,,,
454,5/31/2019 3:00,11.041,0,2.6,,,,
455,5/31/2019 9:00,21.282,480,2.6,,,,
456,5/31/2019 15:00,17.76,256,2.62,,,,
457,5/31/2019 21:00,11.819,0,2.6,,,,
458,6/1/2019 3:00,9.669,0,2.58,,,,
459,6/1/2019 9:00,19.758,480,2.6,,,,
460,6/1/2019 15:00,15.855,216,2.6,,,,
461,6/1/2019 21:00,9.866,0,2.58,,,,
462,6/2/2019 3:00,7.782,0,2.58,,,,
463,6/2/2019 9:00,19.662,512,2.6,,,,
464,6/2/2019 15:00,15.951,208,2.6,,,,
465,6/2/2019 21:00,10.944,0,2.6,,,,
466,6/3/2019 3:00,9.275,0,2.6,,,,
467,6/3/2019 9:00,19.948,480,2.6,,,,
468,6/3/2019 15:00,14.804,64,2.62,,,,
469,6/3/2019 21:00,10.161,0,2.58,,,,
470,6/4/2019 3:00,8.182,0,2.58,,,,
471,6/4/2019 9:00,7.782,272,2.58,,,,
472,6/4/2019 15:00,10.063,608,2.57,,,,
473,6/4/2019 21:00,5.45,0,2.57,,,,
474,6/5/2019 3:00,2.624,0,2.57,,,,
475,6/5/2019 9:00,3.683,448,2.57,,,,
476,6/5/2019 15:00,6.166,576,2.55,,,,
477,6/5/2019 21:00,4.311,0,2.57,,,,
478,6/6/2019 3:00,2.303,0,2.55,,,,
479,6/6/2019 9:00,10.944,896,2.55,,,,
480,6/6/2019 15:00,10.748,110,2.58,,,,
481,6/6/2019 21:00,7.682,0,2.58,,,,
482,6/7/2019 3:00,7.179,0,2.58,,,,
483,6/7/2019 9:00,16.808,576,2.58,,,,
484,6/7/2019 15:00,15.76,192,2.6,,,,
485,6/7/2019 21:00,11.916,0,2.58,,,,
486,6/8/2019 3:00,10.455,0,2.58,,,,
487,6/8/2019 9:00,19.377,512,2.6,,,,
488,6/8/2019 15:00,18.045,192,2.6,,,,
489,6/8/2019 21:00,14.134,0,2.6,,,,
490,6/9/2019 3:00,12.98,0,2.6,,,,
491,6/9/2019 9:00,21.569,480,2.6,,,,
492,6/9/2019 15:00,21.091,152,2.62,,,,
493,6/9/2019 21:00,16.903,0,2.6,,,,
494,6/10/2019 3:00,15.282,0,2.58,,,,
495,6/10/2019 9:00,22.333,400,2.62,,,,
496,6/10/2019 15:00,21.569,176,2.62,,,,
497,6/10/2019 21:00,17.284,0,2.6,,,,
498,6/11/2019 3:00,14.517,0,2.6,,,,
499,6/11/2019 9:00,20.329,400,2.6,,,,
500,6/11/2019 15:00,19.092,144,2.62,,,,
501,6/11/2019 21:00,14.134,0,2.6,,,,
502,6/12/2019 3:00,11.431,0,2.58,,,,
