"Plot Title: 10761032"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, Lux","End Of File"
501,11/29/21 03:00:00 PM,7.682,1894.5,
502,11/29/21 09:00:00 PM,6.674,0.0,
503,11/30/21 03:00:00 AM,6.471,0.0,
504,11/30/21 09:00:00 AM,6.573,21.5,
505,11/30/21 03:00:00 PM,7.782,699.7,
506,11/30/21 09:00:00 PM,7.882,0.0,
507,12/01/21 03:00:00 AM,8.978,0.0,
508,12/01/21 09:00:00 AM,9.768,32.3,
509,12/01/21 03:00:00 PM,11.722,1808.3,
510,12/01/21 09:00:00 PM,10.259,0.0,
511,12/02/21 03:00:00 AM,9.373,0.0,
512,12/02/21 09:00:00 AM,6.064,96.9,
513,12/02/21 03:00:00 PM,7.782,2411.1,
514,12/02/21 09:00:00 PM,5.347,0.0,
515,12/03/21 03:00:00 AM,5.655,0.0,
516,12/03/21 09:00:00 AM,4.934,32.3,
517,12/03/21 03:00:00 PM,7.481,1894.5,
518,12/03/21 09:00:00 PM,6.370,0.0,
519,12/04/21 03:00:00 AM,5.347,0.0,
520,12/04/21 09:00:00 AM,5.037,172.2,
521,12/04/21 03:00:00 PM,4.934,861.1,
522,12/04/21 09:00:00 PM,3.998,0.0,
523,12/05/21 03:00:00 AM,3.788,0.0,
