"Plot Title: 10166282"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","End Of File"
383,10/17/21 06:36:32 AM,8.382,10.8,2.62,,,
384,10/17/21 12:36:32 PM,8.680,2238.9,2.62,,,
385,10/17/21 06:36:32 PM,5.450,0.0,2.58,,,
386,10/18/21 12:36:32 AM,5.244,0.0,2.58,,,
387,10/18/21 06:36:32 AM,4.311,0.0,2.60,,,
388,10/18/21 12:36:32 PM,5.244,1248.6,2.58,,,
389,10/18/21 06:36:32 PM,4.934,0.0,2.58,,,
390,10/19/21 12:36:32 AM,4.311,0.0,2.60,,,
391,10/19/21 06:36:32 AM,5.244,10.8,2.58,,,
392,10/19/21 12:36:32 PM,7.882,2238.9,2.62,,,
393,10/19/21 06:36:32 PM,7.782,0.0,2.62,,,
394,10/20/21 12:36:32 AM,5.757,0.0,2.58,,,
395,10/20/21 06:36:32 AM,4.831,10.8,2.58,,,
396,10/20/21 12:36:32 PM,6.268,2755.6,2.60,,,
397,10/20/21 06:36:32 PM,5.655,0.0,2.58,,,
398,10/21/21 12:36:32 AM,6.166,0.0,2.60,,,
399,10/21/21 06:36:32 AM,7.079,10.8,2.60,,,
400,10/21/21 12:36:32 PM,10.846,2325.0,2.62,,,
401,10/21/21 06:36:32 PM,9.472,0.0,2.62,,,
402,10/22/21 12:36:32 AM,5.757,0.0,2.58,,,
403,10/22/21 06:36:32 AM,5.037,0.0,2.58,,,
404,10/22/21 12:36:32 PM,5.347,226.0,2.58,,,
405,10/22/21 06:36:32 PM,4.831,0.0,2.57,,,
406,10/23/21 12:36:32 AM,4.415,0.0,2.58,,,
407,10/23/21 06:36:32 AM,4.415,10.8,2.58,,,
408,10/23/21 12:36:32 PM,6.268,947.2,2.58,,,
409,10/23/21 06:36:32 PM,6.064,0.0,2.58,,,
410,10/24/21 12:36:32 AM,5.655,0.0,2.58,,,
411,10/24/21 06:36:32 AM,6.166,0.0,2.58,,,
412,10/24/21 12:36:32 PM,5.450,559.7,2.58,,,
413,10/24/21 06:36:32 PM,3.261,0.0,2.58,,,
414,10/25/21 12:36:32 AM,3.155,0.0,2.57,,,
415,10/25/21 06:36:32 AM,3.155,0.0,2.57,,,
416,10/25/21 12:36:32 PM,4.311,731.9,2.58,,,
417,10/25/21 06:36:32 PM,3.578,0.0,2.57,,,
418,10/26/21 12:36:32 AM,3.367,0.0,2.57,,,
419,10/26/21 06:36:32 AM,3.049,0.0,2.57,,,
420,10/26/21 12:36:32 PM,5.244,322.9,2.57,,,
421,10/26/21 06:36:32 PM,5.552,0.0,2.57,,,
422,10/27/21 12:36:32 AM,6.268,0.0,2.58,,,
