"Plot Title: 10169187"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10169187, SEN S/N: 10169187)","Intensity, Lux (LGR S/N: 10169187, SEN S/N: 10169187)","Batt, V (LGR S/N: 10169187, SEN S/N: 10169187)","Bad Battery (LGR S/N: 10169187)","End Of File (LGR S/N: 10169187)"
1738,12/22/20 12:36:32 AM,-0.102,0.0,2.72,,
1739,12/22/20 06:36:32 AM,-0.437,0.0,2.72,,
1740,12/22/20 12:36:32 PM,-0.213,602.8,2.72,,
1741,12/22/20 06:36:32 PM,-0.437,0.0,2.72,,
1742,12/23/20 12:36:32 AM,-0.774,0.0,2.72,,
1743,12/23/20 06:36:32 AM,-0.887,0.0,2.72,,
1744,12/23/20 12:36:32 PM,0.121,818.1,2.72,,
1745,12/23/20 06:36:32 PM,0.121,0.0,2.72,,
1746,12/24/20 12:36:32 AM,0.121,0.0,2.72,,
1747,12/24/20 06:36:32 AM,0.343,0.0,2.72,,
1748,12/24/20 12:36:32 PM,1.872,3616.7,2.72,,
1749,12/24/20 06:36:32 PM,1.980,0.0,2.72,,
1750,12/25/20 12:36:32 AM,2.837,0.0,2.74,,
1751,12/25/20 06:36:32 AM,2.410,0.0,2.74,,
1752,12/25/20 12:36:32 PM,1.764,344.4,2.72,,
1753,12/25/20 06:36:32 PM,2.195,0.0,2.74,,
1754,12/26/20 12:36:32 AM,1.764,0.0,2.72,,
1755,12/26/20 06:36:32 AM,0.121,0.0,2.72,,
1756,12/26/20 12:36:32 PM,0.232,247.6,2.72,,
1757,12/26/20 06:36:32 PM,0.232,0.0,2.72,,
1758,12/27/20 12:36:32 AM,0.010,0.0,2.72,,
1759,12/27/20 06:36:32 AM,-0.213,0.0,2.70,,
1760,12/27/20 12:36:32 PM,0.121,882.6,2.72,,
1761,12/27/20 06:36:32 PM,-0.325,0.0,2.70,,
1762,12/28/20 12:36:32 AM,-0.437,0.0,2.72,,
1763,12/28/20 06:36:32 AM,-0.437,0.0,2.72,,
1764,12/28/20 12:36:32 PM,0.121,2152.8,2.70,,
1765,12/28/20 06:36:32 PM,0.121,0.0,2.72,,
1766,12/29/20 12:36:32 AM,-0.102,0.0,2.70,,
1767,12/29/20 06:36:32 AM,-0.102,0.0,2.70,,
1768,12/29/20 12:36:32 PM,0.232,1636.1,2.72,,
1769,12/29/20 06:36:32 PM,0.232,0.0,2.72,,
1770,12/30/20 12:36:32 AM,0.121,0.0,2.72,,
1771,12/30/20 06:36:32 AM,0.121,0.0,2.72,,
1772,12/30/20 12:36:32 PM,0.121,258.3,2.70,,
1773,12/30/20 06:36:32 PM,0.121,0.0,2.72,,
1774,12/31/20 12:36:32 AM,0.121,0.0,2.72,,
1775,12/31/20 06:36:32 AM,0.232,0.0,2.72,,
1776,12/31/20 12:36:32 PM,0.121,64.6,2.72,,
1777,12/31/20 06:36:32 PM,0.121,0.0,2.72,,
1778,01/01/21 12:36:32 AM,0.121,0.0,2.72,,
1779,01/01/21 06:36:32 AM,0.121,0.0,2.72,,
1780,01/01/21 12:36:32 PM,0.121,258.3,2.72,,
1781,01/01/21 06:36:32 PM,0.121,0.0,2.72,,
1782,01/02/21 12:36:32 AM,0.232,0.0,2.72,,
1783,01/02/21 06:36:32 AM,0.121,0.0,2.72,,
1784,01/02/21 12:36:32 PM,0.121,172.2,2.72,,
1785,01/02/21 06:36:32 PM,0.121,0.0,2.72,,
1786,01/03/21 12:36:32 AM,0.121,0.0,2.72,,
1787,01/03/21 06:36:32 AM,0.232,0.0,2.72,,
1788,01/03/21 12:36:32 PM,0.784,2152.8,2.72,,
1789,01/03/21 06:36:32 PM,1.330,0.0,2.72,,
1790,01/04/21 12:36:32 AM,1.980,0.0,2.72,,
1791,01/04/21 06:36:32 AM,2.303,0.0,2.72,,
1792,01/04/21 12:36:32 PM,0.232,1119.5,2.72,,
1793,01/04/21 06:36:32 PM,0.121,0.0,2.70,,
1794,01/05/21 12:36:32 AM,-0.102,0.0,2.70,,
1795,01/05/21 06:36:32 AM,-0.437,0.0,2.72,,
1796,01/05/21 12:36:32 PM,0.121,1141.0,2.70,,
1797,01/05/21 06:36:32 PM,0.121,0.0,2.70,,
1798,01/06/21 12:36:32 AM,0.121,0.0,2.70,,
1799,01/06/21 06:36:32 AM,0.121,0.0,2.70,,
1800,01/06/21 12:36:32 PM,0.232,559.7,2.72,,
1801,01/06/21 06:36:32 PM,0.121,0.0,2.70,,
1802,01/07/21 12:36:32 AM,0.232,0.0,2.72,,
1803,01/07/21 06:36:32 AM,0.010,0.0,2.70,,
1804,01/07/21 12:36:32 PM,0.453,2755.6,2.70,,
1805,01/07/21 06:36:32 PM,0.232,0.0,2.72,,
1806,01/08/21 12:36:32 AM,0.784,0.0,2.72,,
1807,01/08/21 06:36:32 AM,0.121,0.0,2.70,,
1808,01/08/21 12:36:32 PM,0.121,193.8,2.70,,
1809,01/08/21 06:36:32 PM,0.010,0.0,2.70,,
1810,01/09/21 12:36:32 AM,-0.102,0.0,2.70,,
1811,01/09/21 06:36:32 AM,-0.102,0.0,2.70,,
1812,01/09/21 12:36:32 PM,0.121,279.9,2.70,,
1813,01/09/21 06:36:32 PM,0.121,0.0,2.70,,
1814,01/10/21 12:36:32 AM,0.121,0.0,2.70,,
1815,01/10/21 06:36:32 AM,0.121,0.0,2.70,,
1816,01/10/21 12:36:32 PM,0.232,1022.6,2.70,,
1817,01/10/21 06:36:32 PM,0.232,0.0,2.70,,
1818,01/11/21 12:36:32 AM,0.232,0.0,2.70,,
1819,01/11/21 06:36:32 AM,0.453,0.0,2.72,,
1820,01/11/21 12:36:32 PM,1.764,2066.7,2.72,,
1821,01/11/21 06:36:32 PM,2.943,0.0,2.74,,
1822,01/12/21 12:36:32 AM,3.578,0.0,2.74,,
1823,01/12/21 06:36:32 AM,5.347,0.0,2.74,,
1824,01/12/21 12:36:32 PM,6.471,366.0,2.74,,
1825,01/12/21 06:36:32 PM,7.381,0.0,2.75,,
1826,01/13/21 12:36:32 AM,8.481,0.0,2.75,,
1827,01/13/21 06:36:32 AM,1.764,0.0,2.72,,
1828,01/13/21 12:36:32 PM,1.872,2755.6,2.72,,
1829,01/13/21 06:36:32 PM,1.112,0.0,2.72,,
1830,01/14/21 12:36:32 AM,2.195,0.0,2.72,,
1831,01/14/21 06:36:32 AM,3.683,0.0,2.74,,
1832,01/14/21 12:36:32 PM,7.079,3444.5,2.74,,
1833,01/14/21 06:36:32 PM,5.552,0.0,2.74,,
1834,01/15/21 12:36:32 AM,5.757,0.0,2.74,,
1835,01/15/21 06:36:32 AM,5.141,0.0,2.74,,
1836,01/15/21 12:36:32 PM,5.757,1377.8,2.74,,
1837,01/15/21 06:36:32 PM,4.415,0.0,2.74,,
1838,01/16/21 12:36:32 AM,2.943,0.0,2.74,,
1839,01/16/21 06:36:32 AM,3.472,0.0,2.74,,
1840,01/16/21 12:36:32 PM,6.268,2066.7,2.74,,
1841,01/16/21 06:36:32 PM,4.727,0.0,2.75,,
1842,01/17/21 12:36:32 AM,4.519,0.0,2.74,,
1843,01/17/21 06:36:32 AM,3.155,0.0,2.74,,
1844,01/17/21 12:36:32 PM,4.519,3100.0,2.74,,
1845,01/17/21 06:36:32 PM,3.261,0.0,2.74,,
1846,01/18/21 12:36:32 AM,1.980,0.0,2.72,,
1847,01/18/21 06:36:32 AM,1.330,0.0,2.72,,
1848,01/18/21 12:36:32 PM,3.683,3444.5,2.74,,
1849,01/18/21 06:36:32 PM,1.330,0.0,2.72,,
1850,01/19/21 12:36:32 AM,-0.213,0.0,2.70,,
1851,01/19/21 06:36:32 AM,-0.549,0.0,2.72,,
1852,01/19/21 12:36:32 PM,1.330,4477.8,2.72,,
1853,01/19/21 06:36:32 PM,1.330,0.0,2.72,,
1854,01/20/21 12:36:32 AM,1.656,0.0,2.72,,
1855,01/20/21 06:36:32 AM,2.195,0.0,2.72,,
1856,01/20/21 12:36:32 PM,3.998,4822.3,2.74,,
1857,01/20/21 06:36:32 PM,2.410,0.0,2.72,,
1858,01/21/21 12:36:32 AM,2.195,0.0,2.72,,
1859,01/21/21 06:36:32 AM,1.003,0.0,2.72,,
1860,01/21/21 12:36:32 PM,3.472,2497.2,2.74,,
1861,01/21/21 06:36:32 PM,2.837,0.0,2.74,,
1862,01/22/21 12:36:32 AM,1.548,0.0,2.72,,
1863,01/22/21 06:36:32 AM,0.453,0.0,2.72,,
1864,01/22/21 12:36:32 PM,1.221,1636.1,2.72,,
1865,01/22/21 06:36:32 PM,-0.662,0.0,2.72,,
1866,01/23/21 12:36:32 AM,-1.001,0.0,2.72,,
1867,01/23/21 06:36:32 AM,-1.341,0.0,2.72,,
1868,01/23/21 12:36:32 PM,1.330,6200.0,2.70,,
1869,01/23/21 06:36:32 PM,-0.325,0.0,2.70,,
1870,01/24/21 12:36:32 AM,-1.228,0.0,2.72,,
1871,01/24/21 06:36:32 AM,-1.570,0.0,2.72,,
1872,01/24/21 12:36:32 PM,-1.001,1087.2,2.72,,
1873,01/24/21 06:36:32 PM,-1.001,0.0,2.72,,
1874,01/25/21 12:36:32 AM,-0.887,0.0,2.72,,
1875,01/25/21 06:36:32 AM,-0.774,0.0,2.72,,
1876,01/25/21 12:36:32 PM,-0.437,936.5,2.72,,
1877,01/25/21 06:36:32 PM,-0.774,0.0,2.72,,
1878,01/26/21 12:36:32 AM,-0.887,0.0,2.72,,
1879,01/26/21 06:36:32 AM,-1.114,0.0,2.72,,
1880,01/26/21 12:36:32 PM,-0.887,247.6,2.72,,
1881,01/26/21 06:36:32 PM,-0.325,0.0,2.70,,
1882,01/27/21 12:36:32 AM,-0.325,0.0,2.70,,
1883,01/27/21 06:36:32 AM,-0.213,0.0,2.70,,
1884,01/27/21 12:36:32 PM,-0.102,150.7,2.70,,
1885,01/27/21 06:36:32 PM,-0.102,0.0,2.70,,
1886,01/28/21 12:36:32 AM,0.010,0.0,2.70,,
1887,01/28/21 06:36:32 AM,0.010,0.0,2.70,,
1888,01/28/21 12:36:32 PM,0.121,107.6,2.70,,
1889,01/28/21 06:36:32 PM,0.121,0.0,2.70,,
1890,01/29/21 12:36:32 AM,-0.102,0.0,2.70,,
1891,01/29/21 06:36:32 AM,-0.102,0.0,2.70,,
1892,01/29/21 12:36:32 PM,0.010,86.1,2.70,,
1893,01/29/21 06:36:32 PM,0.010,0.0,2.70,,
1894,01/30/21 12:36:32 AM,-0.102,0.0,2.70,,
1895,01/30/21 06:36:32 AM,0.010,0.0,2.70,,
1896,01/30/21 12:36:32 PM,0.121,32.3,2.70,,
1897,01/30/21 06:36:32 PM,0.121,0.0,2.70,,
1898,01/31/21 12:36:32 AM,0.121,0.0,2.70,,
1899,01/31/21 06:36:32 AM,0.121,0.0,2.70,,
1900,01/31/21 12:36:32 PM,0.121,161.5,2.70,,
1901,01/31/21 06:36:32 PM,0.121,0.0,2.70,,
1902,02/01/21 12:36:32 AM,0.121,0.0,2.70,,
1903,02/01/21 06:36:32 AM,0.121,0.0,2.70,,
1904,02/01/21 12:36:32 PM,0.121,43.1,2.70,,
1905,02/01/21 06:36:32 PM,0.121,0.0,2.70,,
1906,02/02/21 12:36:32 AM,0.121,0.0,2.70,,
1907,02/02/21 06:36:32 AM,0.121,0.0,2.70,,
1908,02/02/21 12:36:32 PM,0.121,236.8,2.70,,
1909,02/02/21 06:36:32 PM,0.121,0.0,2.70,,
1910,02/03/21 12:36:32 AM,0.121,0.0,2.70,,
1911,02/03/21 06:36:32 AM,0.121,0.0,2.70,,
1912,02/03/21 12:36:32 PM,0.121,43.1,2.70,,
1913,02/03/21 06:36:32 PM,0.121,0.0,2.70,,
1914,02/04/21 12:36:32 AM,0.010,0.0,2.70,,
1915,02/04/21 06:36:32 AM,0.010,0.0,2.70,,
1916,02/04/21 12:36:32 PM,0.010,21.5,2.70,,
1917,02/04/21 06:36:32 PM,0.121,0.0,2.70,,
1918,02/05/21 12:36:32 AM,0.121,0.0,2.70,,
1919,02/05/21 06:36:32 AM,0.121,0.0,2.70,,
1920,02/05/21 12:36:32 PM,0.121,21.5,2.70,,
1921,02/05/21 06:36:32 PM,0.121,0.0,2.70,,
1922,02/06/21 12:36:32 AM,0.121,0.0,2.70,,
1923,02/06/21 06:36:32 AM,0.121,0.0,2.70,,
1924,02/06/21 12:36:32 PM,0.121,10.8,2.70,,
1925,02/06/21 06:36:32 PM,0.121,0.0,2.70,,
1926,02/07/21 12:36:32 AM,0.121,0.0,2.70,,
1927,02/07/21 06:36:32 AM,0.121,0.0,2.70,,
1928,02/07/21 12:36:32 PM,0.121,43.1,2.70,,
1929,02/07/21 06:36:32 PM,0.121,0.0,2.70,,
1930,02/08/21 12:36:32 AM,0.121,0.0,2.70,,
1931,02/08/21 06:36:32 AM,0.121,0.0,2.70,,
1932,02/08/21 12:36:32 PM,0.010,86.1,2.70,,
1933,02/08/21 06:36:32 PM,0.010,0.0,2.70,,
1934,02/09/21 12:36:32 AM,0.010,0.0,2.70,,
1935,02/09/21 06:36:32 AM,0.010,0.0,2.70,,
1936,02/09/21 12:36:32 PM,0.010,366.0,2.70,,
1937,02/09/21 06:36:32 PM,0.121,0.0,2.70,,
1938,02/10/21 12:36:32 AM,0.121,0.0,2.70,,
1939,02/10/21 06:36:32 AM,0.121,0.0,2.70,,
1940,02/10/21 12:36:32 PM,0.121,344.4,2.70,,
1941,02/10/21 06:36:32 PM,0.121,0.0,2.70,,
1942,02/11/21 12:36:32 AM,0.121,0.0,2.70,,
1943,02/11/21 06:36:32 AM,0.121,0.0,2.70,,
1944,02/11/21 12:36:32 PM,0.121,0.0,2.70,,
1945,02/11/21 06:36:32 PM,0.121,0.0,2.70,,
1946,02/12/21 12:36:32 AM,0.121,0.0,2.70,,
1947,02/12/21 06:36:32 AM,0.121,0.0,2.70,,
1948,02/12/21 12:36:32 PM,0.121,0.0,2.70,,
1949,02/12/21 06:36:32 PM,0.121,0.0,2.70,,
1950,02/13/21 12:36:32 AM,0.121,0.0,2.70,,
1951,02/13/21 06:36:32 AM,0.121,0.0,2.70,,
1952,02/13/21 12:36:32 PM,0.121,0.0,2.70,,
1953,02/13/21 06:36:32 PM,0.121,0.0,2.70,,
1954,02/14/21 12:36:32 AM,0.121,0.0,2.70,,
1955,02/14/21 06:36:32 AM,0.121,0.0,2.70,,
1956,02/14/21 12:36:32 PM,0.121,0.0,2.70,,
1957,02/14/21 06:36:32 PM,0.121,0.0,2.70,,
1958,02/15/21 12:36:32 AM,0.121,0.0,2.70,,
1959,02/15/21 06:36:32 AM,0.121,0.0,2.70,,
1960,02/15/21 12:36:32 PM,0.121,0.0,2.70,,
1961,02/15/21 06:36:32 PM,0.121,0.0,2.70,,
1962,02/16/21 12:36:32 AM,0.121,0.0,2.70,,
1963,02/16/21 06:36:32 AM,0.121,0.0,2.70,,
1964,02/16/21 12:36:32 PM,0.121,0.0,2.70,,
1965,02/16/21 06:36:32 PM,0.121,0.0,2.70,,
1966,02/17/21 12:36:32 AM,0.121,0.0,2.70,,
1967,02/17/21 06:36:32 AM,0.121,0.0,2.70,,
1968,02/17/21 12:36:32 PM,0.121,0.0,2.70,,
1969,02/17/21 06:36:32 PM,0.121,0.0,2.70,,
1970,02/18/21 12:36:32 AM,0.121,0.0,2.70,,
1971,02/18/21 06:36:32 AM,0.121,0.0,2.70,,
1972,02/18/21 12:36:32 PM,0.121,0.0,2.70,,
1973,02/18/21 06:36:32 PM,0.121,0.0,2.70,,
1974,02/19/21 12:36:32 AM,0.121,0.0,2.70,,
1975,02/19/21 06:36:32 AM,0.121,0.0,2.70,,
1976,02/19/21 12:36:32 PM,0.232,0.0,2.70,,
1977,02/19/21 06:36:32 PM,0.232,0.0,2.70,,
1978,02/20/21 12:36:32 AM,0.232,0.0,2.70,,
1979,02/20/21 06:36:32 AM,0.121,0.0,2.70,,
1980,02/20/21 12:36:32 PM,0.121,0.0,2.70,,
1981,02/20/21 06:36:32 PM,0.121,0.0,2.70,,
1982,02/21/21 12:36:32 AM,0.232,0.0,2.70,,
1983,02/21/21 06:36:32 AM,0.232,0.0,2.70,,
1984,02/21/21 12:36:32 PM,0.121,0.0,2.70,,
1985,02/21/21 06:36:32 PM,0.121,0.0,2.70,,
1986,02/22/21 12:36:32 AM,0.121,0.0,2.70,,
1987,02/22/21 06:36:32 AM,0.232,0.0,2.68,,
1988,02/22/21 12:36:32 PM,0.121,0.0,2.68,,
1989,02/22/21 06:36:32 PM,0.232,0.0,2.67,,
1990,02/23/21 12:36:32 AM,0.232,0.0,2.63,,
1991,02/23/21 06:36:32 AM,0.121,0.0,2.62,,
1992,02/23/21 12:36:32 PM,0.232,0.0,2.60,,
1993,02/23/21 06:36:32 PM,0.121,0.0,2.60,,
1994,02/24/21 12:36:32 AM,0.232,0.0,2.60,,
1995,02/24/21 06:36:32 AM,0.232,0.0,2.60,,
1996,02/24/21 12:36:32 PM,0.121,0.0,2.60,,
1997,02/24/21 06:36:32 PM,0.232,0.0,2.60,,
1998,02/25/21 12:36:32 AM,0.232,0.0,2.60,,
1999,02/25/21 06:36:32 AM,0.232,0.0,2.60,,
2000,02/25/21 12:36:32 PM,0.232,0.0,2.60,,
2001,02/25/21 06:36:32 PM,0.232,0.0,2.60,,
2002,02/26/21 12:36:32 AM,0.232,0.0,2.60,,
2003,02/26/21 06:36:32 AM,0.121,0.0,2.58,,
2004,02/26/21 12:36:32 PM,0.121,0.0,2.58,,
2005,02/26/21 06:36:32 PM,0.121,0.0,2.58,,
2006,02/27/21 12:36:32 AM,0.232,0.0,2.58,,
2007,02/27/21 06:36:32 AM,0.121,0.0,2.58,,
2008,02/27/21 12:36:32 PM,0.232,0.0,2.58,,
2009,02/27/21 06:36:32 PM,0.121,0.0,2.58,,
2010,02/28/21 12:36:32 AM,0.232,0.0,2.58,,
2011,02/28/21 06:36:32 AM,0.232,0.0,2.58,,
2012,02/28/21 12:36:32 PM,0.232,0.0,2.58,,
2013,02/28/21 06:36:32 PM,0.232,0.0,2.58,,
2014,03/01/21 12:36:32 AM,0.232,0.0,2.58,,
2015,03/01/21 06:36:32 AM,0.232,0.0,2.58,,
2016,03/01/21 12:36:32 PM,0.121,0.0,2.58,,
2017,03/01/21 06:36:32 PM,0.121,0.0,2.58,,
2018,03/02/21 12:36:32 AM,0.232,0.0,2.58,,
2019,03/02/21 06:36:32 AM,0.121,0.0,2.58,,
2020,03/02/21 12:36:32 PM,0.232,0.0,2.58,,
2021,03/02/21 06:36:32 PM,0.121,0.0,2.58,,
2022,03/03/21 12:36:32 AM,0.232,0.0,2.58,,
2023,03/03/21 06:36:32 AM,0.121,0.0,2.58,,
2024,03/03/21 12:36:32 PM,0.232,0.0,2.58,,
2025,03/03/21 06:36:32 PM,0.232,0.0,2.58,,
2026,03/04/21 12:36:32 AM,0.232,0.0,2.58,,
2027,03/04/21 06:36:32 AM,0.232,0.0,2.58,,
2028,03/04/21 12:36:32 PM,0.232,0.0,2.58,,
2029,03/04/21 06:36:32 PM,0.232,0.0,2.58,,
2030,03/05/21 12:36:32 AM,0.232,0.0,2.58,,
2031,03/05/21 06:36:32 AM,0.121,0.0,2.58,,
2032,03/05/21 12:36:32 PM,0.232,0.0,2.58,,
2033,03/05/21 06:36:32 PM,0.232,0.0,2.58,,
2034,03/06/21 12:36:32 AM,0.121,0.0,2.58,,
2035,03/06/21 06:36:32 AM,0.232,0.0,2.58,,
2036,03/06/21 12:36:32 PM,0.232,0.0,2.58,,
2037,03/06/21 06:36:32 PM,0.232,0.0,2.58,,
2038,03/07/21 12:36:32 AM,0.232,0.0,2.58,,
2039,03/07/21 06:36:32 AM,0.121,0.0,2.58,,
2040,03/07/21 12:36:32 PM,0.232,0.0,2.58,,
2041,03/07/21 06:36:32 PM,0.232,0.0,2.58,,
2042,03/08/21 12:36:32 AM,0.232,0.0,2.58,,
2043,03/08/21 06:36:32 AM,0.232,0.0,2.58,,
2044,03/08/21 12:36:32 PM,0.232,0.0,2.58,,
2045,03/08/21 06:36:32 PM,0.232,0.0,2.58,,
2046,03/09/21 12:36:32 AM,0.232,0.0,2.58,,
2047,03/09/21 06:36:32 AM,0.232,0.0,2.58,,
2048,03/09/21 12:36:32 PM,0.232,0.0,2.58,,
2049,03/09/21 06:36:32 PM,0.232,0.0,2.58,,
2050,03/10/21 12:36:32 AM,0.232,0.0,2.58,,
2051,03/10/21 06:36:32 AM,0.232,0.0,2.58,,
2052,03/10/21 12:36:32 PM,0.232,0.0,2.58,,
2053,03/10/21 06:36:32 PM,0.232,0.0,2.58,,
2054,03/11/21 12:36:32 AM,0.232,0.0,2.58,,
2055,03/11/21 06:36:32 AM,0.232,0.0,2.58,,
2056,03/11/21 12:36:32 PM,0.232,0.0,2.58,,
2057,03/11/21 06:36:32 PM,0.232,0.0,2.58,,
2058,03/12/21 12:36:32 AM,0.232,0.0,2.58,,
2059,03/12/21 06:36:32 AM,0.232,0.0,2.58,,
2060,03/12/21 12:36:32 PM,0.232,0.0,2.58,,
2061,03/12/21 06:36:32 PM,0.232,0.0,2.58,,
2062,03/13/21 12:36:32 AM,0.232,0.0,2.58,,
2063,03/13/21 06:36:32 AM,0.232,0.0,2.58,,
2064,03/13/21 12:36:32 PM,0.232,0.0,2.58,,
2065,03/13/21 06:36:32 PM,0.232,0.0,2.58,,
2066,03/14/21 12:36:32 AM,0.232,0.0,2.58,,
2067,03/14/21 06:36:32 AM,0.232,0.0,2.58,,
2068,03/14/21 12:36:32 PM,0.232,0.0,2.58,,
2069,03/14/21 06:36:32 PM,0.232,0.0,2.58,,
2070,03/15/21 12:36:32 AM,0.232,0.0,2.58,,
2071,03/15/21 06:36:32 AM,0.232,0.0,2.58,,
2072,03/15/21 12:36:32 PM,0.232,0.0,2.58,,
2073,03/15/21 06:36:32 PM,0.232,0.0,2.58,,
2074,03/16/21 12:36:32 AM,0.232,0.0,2.58,,
2075,03/16/21 06:36:32 AM,0.232,0.0,2.58,,
2076,03/16/21 12:36:32 PM,0.232,0.0,2.58,,
2077,03/16/21 06:36:32 PM,0.232,0.0,2.58,,
2078,03/17/21 12:36:32 AM,0.232,0.0,2.58,,
2079,03/17/21 06:36:32 AM,0.232,0.0,2.58,,
2080,03/17/21 12:36:32 PM,0.232,0.0,2.58,,
2081,03/17/21 06:36:32 PM,0.232,0.0,2.58,,
2082,03/18/21 12:36:32 AM,0.232,0.0,2.58,,
2083,03/18/21 06:36:32 AM,0.232,0.0,2.58,,
2084,03/18/21 12:36:32 PM,0.232,0.0,2.58,,
2085,03/18/21 06:36:32 PM,0.232,0.0,2.58,,
2086,03/19/21 12:36:32 AM,0.232,0.0,2.58,,
2087,03/19/21 06:36:32 AM,0.232,0.0,2.58,,
2088,03/19/21 12:36:32 PM,0.232,0.0,2.58,,
2089,03/19/21 06:36:32 PM,0.232,0.0,2.58,,
2090,03/20/21 12:36:32 AM,0.232,0.0,2.58,,
2091,03/20/21 06:36:32 AM,0.232,0.0,2.58,,
2092,03/20/21 12:36:32 PM,0.232,0.0,2.58,,
2093,03/20/21 06:36:32 PM,0.232,0.0,2.58,,
2094,03/21/21 12:36:32 AM,0.232,0.0,2.58,,
2095,03/21/21 06:36:32 AM,0.232,0.0,2.58,,
2096,03/21/21 12:36:32 PM,0.232,0.0,2.58,,
2097,03/21/21 06:36:32 PM,0.232,0.0,2.58,,
2098,03/22/21 12:36:32 AM,0.232,0.0,2.57,,
2099,03/22/21 06:36:32 AM,0.232,0.0,2.58,,
2100,03/22/21 12:36:32 PM,0.232,0.0,2.57,,
2101,03/22/21 06:36:32 PM,0.232,0.0,2.57,,
2102,03/23/21 12:36:32 AM,0.232,0.0,2.57,,
2103,03/23/21 06:36:32 AM,0.232,0.0,2.57,,
2104,03/23/21 12:36:32 PM,0.232,0.0,2.57,,
2105,03/23/21 06:36:32 PM,0.232,0.0,2.57,,
2106,03/24/21 12:36:32 AM,0.232,0.0,2.57,,
2107,03/24/21 06:36:32 AM,0.232,0.0,2.57,,
2108,03/24/21 12:36:32 PM,0.232,0.0,2.57,,
2109,03/24/21 06:36:32 PM,0.232,0.0,2.57,,
2110,03/25/21 12:36:32 AM,0.232,0.0,2.57,,
2111,03/25/21 06:36:32 AM,0.232,0.0,2.57,,
2112,03/25/21 12:36:32 PM,0.232,0.0,2.57,,
2113,03/25/21 06:36:32 PM,0.232,0.0,2.57,,
2114,03/26/21 12:36:32 AM,0.232,0.0,2.57,,
2115,03/26/21 06:36:32 AM,0.232,0.0,2.57,,
2116,03/26/21 12:36:32 PM,0.232,0.0,2.57,,
2117,03/26/21 06:36:32 PM,0.232,0.0,2.57,,
2118,03/27/21 12:36:32 AM,0.232,0.0,2.57,,
2119,03/27/21 06:36:32 AM,0.232,0.0,2.57,,
2120,03/27/21 12:36:32 PM,0.232,0.0,2.57,,
2121,03/27/21 06:36:32 PM,0.232,0.0,2.57,,
2122,03/28/21 12:36:32 AM,0.232,0.0,2.57,,
2123,03/28/21 06:36:32 AM,0.121,0.0,2.57,,
2124,03/28/21 12:36:32 PM,0.232,0.0,2.57,,
2125,03/28/21 06:36:32 PM,0.232,0.0,2.57,,
2126,03/29/21 12:36:32 AM,0.232,0.0,2.57,,
2127,03/29/21 06:36:32 AM,0.232,0.0,2.57,,
2128,03/29/21 12:36:32 PM,0.232,0.0,2.57,,
2129,03/29/21 06:36:32 PM,0.232,0.0,2.57,,
2130,03/30/21 12:36:32 AM,0.232,0.0,2.57,,
2131,03/30/21 06:36:32 AM,0.121,0.0,2.57,,
2132,03/30/21 12:36:32 PM,0.232,0.0,2.57,,
2133,03/30/21 06:36:32 PM,0.232,0.0,2.57,,
2134,03/31/21 12:36:32 AM,0.232,0.0,2.57,,
2135,03/31/21 06:36:32 AM,0.232,0.0,2.57,,
2136,03/31/21 12:36:32 PM,0.232,0.0,2.57,,
2137,03/31/21 06:36:32 PM,0.232,0.0,2.57,,
2138,04/01/21 12:36:32 AM,0.232,0.0,2.57,,
2139,04/01/21 06:36:32 AM,0.232,0.0,2.57,,
2140,04/01/21 12:36:32 PM,0.232,0.0,2.57,,
2141,04/01/21 06:36:32 PM,0.121,0.0,2.57,,
2142,04/02/21 12:36:32 AM,0.232,0.0,2.57,,
2143,04/02/21 06:36:32 AM,0.232,0.0,2.57,,
2144,04/02/21 12:36:32 PM,0.232,0.0,2.57,,
2145,04/02/21 06:36:32 PM,0.121,0.0,2.57,,
2146,04/03/21 12:36:32 AM,0.232,0.0,2.57,,
2147,04/03/21 06:36:32 AM,0.232,0.0,2.57,,
2148,04/03/21 12:36:32 PM,0.232,0.0,2.57,,
2149,04/03/21 06:36:32 PM,0.232,0.0,2.57,,
2150,04/04/21 12:36:32 AM,0.232,0.0,2.57,,
2151,04/04/21 06:36:32 AM,0.232,0.0,2.57,,
2152,04/04/21 12:36:32 PM,0.121,0.0,2.57,,
2153,04/04/21 06:36:32 PM,0.232,0.0,2.57,,
2154,04/05/21 12:36:32 AM,0.232,0.0,2.57,,
2155,04/05/21 06:36:32 AM,0.232,0.0,2.55,,
2156,04/05/21 12:36:32 PM,0.232,0.0,2.55,,
2157,04/05/21 06:36:32 PM,0.232,0.0,2.55,,
2158,04/06/21 12:36:32 AM,0.121,0.0,2.55,,
2159,04/06/21 06:36:32 AM,0.232,0.0,2.55,,
2160,04/06/21 12:36:32 PM,0.232,0.0,2.55,,
2161,04/06/21 06:36:32 PM,0.232,0.0,2.55,,
2162,04/07/21 12:36:32 AM,0.232,0.0,2.55,,
2163,04/07/21 06:36:32 AM,0.232,0.0,2.55,,
2164,04/07/21 12:36:32 PM,0.232,0.0,2.55,,
2165,04/07/21 06:36:32 PM,0.232,0.0,2.55,,
2166,04/08/21 12:36:32 AM,0.232,0.0,2.55,,
2167,04/08/21 06:36:32 AM,0.232,0.0,2.55,,
